Employee Id,Name,Age,Department,Date of Joining,Years of Experience,Country,Salary,Performance Rating,Total Sales,Support Rating
8793,Luke Sanders,60,Support,2022-01-01,15,Arkalon,113303,4,0,5
6215,Tony Bowman,59,Development,01-01-2012,16,Arkalon,132566,4,0,0
8670,Elizabeth Lewis,51,Development,2019-01-01,6,aQUaLiS,93472,2,0,0
1257,Wendy Baker,39,SALE,2022/01/01,13,Zebronia,165076,5,138143,0
3305,Kyle Lawson,40,Sales,2023/01/01,5,Kaldora,105310,2,53214,0
3932,Cassandra Harrell,54,Operations,2017-01-01,14,Arkalon,,Medium Low,0,0
5531,Eric Johnson,50,Sales,2011-01-01,17,Lumeria,135761,3,99961,0
9572,Samuel Krueger,50,Marketing,2012-01-01,17,Xentara,107700,3,0,0
5248,Kimberly Davis,52,Development,01/01/2015,18,Zebronia,133315,5,0,0
4024,Judith Sanchez,54,Development,2018-01-01,18,Nirvon,130120,4,0,0
1809,Chase Sims,32,Development,2026-01-01,8,Zebronia,90723,3,0,0
1599,Lance Hernandez,62,Development,2025-01-01,18,Utopia,120049,4,0,0
9898,Michelle Byrd,42,Marketing,2022-01-01,10,Nirvon,,4,0,0
8284,Nicole Hardy,38,Operations,2023/01/01,13,Lumeria,107493,4,0,0
8155,Andrew Carlson,56,Operations,01-01-2013,19,Vantor,118420,3,0,0
9559,Amanda Alvarado,34,Operations,2018-01-01,8,Vantor,94356,3,0,0
1947,Sarah Matthews,42,Development,2019-01-01,19,Lumeria,125473,2,0,0
2609,Christopher Lee,35,Development,2011-01-01,13,Nirvon,112573,3,0,0
9580,Alicia Molina,60,Development,2025-01-01,15,Drogol,113168,4,0,0
6430,Kimberly Shelton,43,Sales,2024-01-01,13,Arkalon,107779,2,74080,0
2229,Angela Moore,29,Sales,2023-01-01,4,Aqualis,151547,4,135492,0
1446,Christian Parsons,59,Development,01/01/2017,20,Xentara,142677,4,0,0
5656,Chelsea Rogers,53,Development,2022/01/01,10,Nirvon,102252,4,0,0
8157,,32,Development,2010-01-01,4,Zebronia,104493,5,0,0
4629,Luis Johnson,31,Support,01-01-2018,2,Zebronia,88011,2,0,2
7599,,37,Development,2010-01-01,1,Xentara,82309,3,0,0
2527,Kristina Freeman,41,Development,2019-01-01,3,Nirvon,85603,2,0,0
4102,Jeffrey Hall,29,Development,2012-01-01,5,Nirvon,92457,3,0,0
4449,Daniel House,44,Operations,2026-01-01,14,Drogol,95512,3,0,0
6642,Scott Kim,59,Development,2024-01-01,18,Zebronia,131825,5,0,0
8696,Angela Scott DDS,40,Support,2013-01-01,16,Aqualis,108005,4,0,4
4527,Jimmy Hansen,29,Support,2012-01-01,6,Lumeria,82177,2,0,1
9815,Mary Aguilar,64,Development,2024-01-01,19,Nirvon,123475,4,0,0
6794,Daniel Kim,35,Development,2013-01-01,8,Utopia,99556,3,0,0
7829,Richard Morris,46,Development,2025-01-01,5,Aqualis,87558,4,0,0
4646,James Martin,27,Development,2020-01-01,3,Lumeria,88059,3,0,0
9332,Kathryn Jones,45,Operations,2019-01-01,7,Lumeria,100865,5,0,0
3634,Nicole Peterson,46,Support,2017-01-01,12,Utopia,102689,3,0,4
4867,Megan Palmer,34,Development,2019-01-01,12,Aqualis,114976,4,0,0
5789,Lauren Wise,54,Development,01-01-2014,15,Drogol,125175,5,0,0
2239,Jacob Proctor,49,Marketing,2011-01-01,19,Drogol,111563,3,0,0
9642,Scott Archer,35,Leadership,2026-01-01,3,Xentara,258291,3,0,0
4675,Nicole Garcia,56,Development,2017-01-01,14,Kaldora,123136,5,0,0
1573,,49,Sales,2015-01-01,16,Arkalon,87286,1,28457,0
6254,Alison Wright,34,Development,01/01/2026,10,Vantor,102895,5,0,0
8430,Maria Long,32,Support,2022/01/01,5,Lumeria,95301,3,0,4
7221,Sara Pollard,46,Sales,2019-01-01,11,Xentara,132526,3,94504,0
9473,Ricky Galvan,47,Support,2011/01/01,16,arKAlON,78096,1,0,1
9849,Glenda Martin,43,Support,2018-01-01,18,VAnTOr,89095,3,0,2
9244,Jeanne Thomas,57,Sls,2010-01-01,20,Nirvon,114886,3,61356,0
6096,Jodi Donovan,52,Development,01-01-2021,7,Vantor,104729,5,0,0
8331,Gary Morris,48,Development,2016-01-01,4,Kaldora,89575,3,0,0
